1.569798819,5.030716872,25.15027194
1.899200622,5.035113171,24.57474691
2.198684928,5.060684175,24.03025953
2.473186488,5.108855317,23.51522269
2.7272848,5.180605807,23.02851787
2.965197853,5.276591382,22.56944732
3.190795877,5.397240147,22.13768839
3.407610562,5.542826398,21.7332609
3.618861074,5.713518903,21.35649907
3.827470207,5.909417741,21.00803496
4.036091665,6.130569076,20.68878573
4.247126765,6.376971779,20.39994967
4.462747401,6.64856611,20.1430037
4.684907497,6.945213932,19.91970694
4.915359033,7.266663651,19.73210162
5.155653405,7.612506163,19.58251753
5.407148464,7.982114475,19.47356789
5.670996975,8.374577942,19.40814582
5.948140444,8.788612466,19.38940252
6.239286487,9.222478189,19.42072514
6.544881138,9.673858272,19.50567776
6.865079632,10.13976447,19.64794285
7.199696529,10.61640697,19.85121608
7.548160903,11.09908143,20.1190618
7.909464134,11.58207119,20.45477645
8.282089267,12.05854935,20.8611188
8.663965087,12.52054857,21.34008665
9.052401196,12.95893602,21.89263087
9.44403924,13.36353175,22.51824435
9.834832929,13.72324838,23.2146863
10.22002142,14.02634706,23.97760221
10.5941804,14.2609335,24.80018021
10.95126951,14.4153647,25.67296922
11.28475534,14.47897457,26.58374995
11.58780021,14.44278634,27.51760932
11.85344929,14.30020717,28.45721153
12.07495804,14.04782983,29.38338267
12.24605119,13.68593167,30.2757657
12.36128593,13.2188861,31.11388817
12.41635505,12.65525354,31.87814246
12.40836139,12.00750078,32.55093688
12.33604919,11.29146221,33.11768882
12.19990634,10.5254447,33.56759865
12.00220052,9.72915894,33.89418241
11.7468784,8.922579093,34.09538541
11.43937586,8.124787693,34.17340765
11.08635035,7.353044837,34.13419092
10.69534213,6.622019245,33.98669245
10.27443167,5.943360143,33.7420467
9.831879715,5.325508635,33.41268833
9.375814858,4.773788169,33.01155377
8.913956592,4.290674226,32.55139913
8.453404503,3.876209911,32.04427586
8.000488245,3.528476579,31.50117586
7.560677233,3.244094723,30.93182302
7.138547553,3.018679348,30.34459904
6.737790513,2.847262169,29.74656512
6.361259412,2.724624406,29.14355166
6.011038512,2.645577707,28.54029311
5.688530044,2.605158759,27.94057711
5.394546875,2.59877654,27.34740253
5.129410287,2.622297735,26.76312627
4.893040352,2.672098205,26.18959639
4.685047785,2.745077207,25.6282732
4.504806713,2.83865382,25.08032044
4.351534295,2.950740271,24.54669899
4.224341018,3.079714176,24.02822315
4.122292554,3.224376096,23.52562214
4.044446689,3.38390752,23.03958585
3.989888035,3.557834082,22.57079534
3.957761844,3.74597603,22.11996051
3.947285868,3.948416857,21.68784313
3.957775371,4.165460825,21.27528059
3.988647013,4.397597418,20.88321167
4.039426368,4.645472492,20.51269393
4.109754643,4.909847805,20.16492836
4.199380368,5.19157373,19.84128167
4.308162993,5.49155397,19.54330606
4.436060938,5.810703937,19.27276774
4.583121656,6.149918946,19.03166647
4.7494738,6.510023527,18.82226048
4.935302564,6.891714247,18.64709197
5.140835936,7.295511213,18.50900261
5.366319,7.721675126,18.4111533
5.611977816,8.170120564,18.35703016
5.877994387,8.640337838,18.35044547
6.164456784,9.131258049,18.39551955
6.471307106,9.641132501,18.49663753
6.798297234,10.16741452,18.65840374
7.144908407,10.70657648,18.88552269
7.510280235,11.25397643,19.18265761
7.893142775,11.8037175,19.55427929
8.29170902,12.34849176,20.00435721
8.703597401,12.87951784,20.53607447
9.125749159,13.38647235,21.15150456
9.554334086,13.85757481,21.85107633
9.984708739,14.27975459,22.63317946
10.41136578,14.63888516,23.49370035
10.82795809,14.9204069,24.42549101
11.22736111,15.10986497,25.4180849
11.60176898,15.19372563,26.4574607
11.9429507,15.16047117,27.526095
12.24246776,15.00143641,28.60322424
12.49205228,14.71191231,29.66557509
12.68400859,14.29193397,30.68827659
12.81160581,13.7467881,31.64614593
12.86954667,13.08718666,32.51518713
12.8542836,12.32892242,33.27397885
12.76433968,11.49202819,33.90513749
12.60043875,10.5996526,34.39625715
12.36552337,9.676460692,34.74058606
12.0646265,8.747180605,34.93711383
11.70458005,7.834998185,34.99017677
11.29366362,6.960404936,34.90871676
10.84113551,6.140254421,34.7051657
10.35679274,5.387321481,34.39431623
9.850504322,4.71020015,33.99211406
9.331829997,4.113550467,33.51465833
8.809688957,3.598576615,32.97736295
8.292124499,3.163649576,32.39437352
7.786149693,2.804970634,31.77821095
7.297670322,2.51723661,31.13961133
6.831476159,2.294210252,30.48752493
6.39128447,2.129232287,29.82922941
5.979818147,2.015594298,29.17050014
5.598915945,1.946846329,28.51583201
5.249644685,1.916986294,27.86864472
4.932430044,1.920596809,27.23150442
4.64716835,1.952907353,26.60629627
4.393348569,2.009820066,25.99439876
4.170146682,2.087899874,25.39680609
3.976524297,2.184342678,24.81424545
3.811301344,2.296931073,24.24725928
3.673226376,2.42398385,23.69627243
3.561031785,2.564296566,23.16164936
3.473473983,2.71709513,22.64372847
3.409376506,2.881975657,22.14285962
3.367648342,3.058864082,21.65942722
3.34731333,3.24796737,21.19387239
3.347516909,3.449736972,20.74671395
3.36754068,3.664834612,20.31856403
3.40680668,3.89409749,19.91014946
3.464877164,4.138515179,19.52232851
3.541459376,4.39919736,19.15611222
3.636395628,4.677352474,18.81268803
3.749664619,4.974260072,18.49344092
3.881369684,5.291240094,18.1999853
4.0317304,5.629627118,17.9341891
4.201073627,5.990728319,17.69820723
4.389813389,6.375779571,17.49451597
4.598439687,6.785900153,17.32594061
